eye_used,file,image,inst,nGap,nSacc,n_blink,outlier,response,rt,trialId
undefined,06.asc,F013.png,search,0,52,0,0,timeout,15004,56
undefined,06.asc,F042.png,search,0,48,1,0,timeout,15005,57
undefined,06.asc,S040.png,search,0,39,4,0,timeout,15004,58
undefined,06.asc,F024.png,search,0,48,2,0,timeout,15004,59
undefined,06.asc,S004.png,search,0,51,0,0,timeout,15006,60
undefined,06.asc,S003.png,search,0,47,1,0,timeout,15004,61
undefined,06.asc,F044.png,search,0,48,1,0,timeout,15003,62
undefined,06.asc,S024.png,search,0,49,0,0,timeout,15004,63
undefined,06.asc,F006.png,search,0,49,0,0,timeout,15004,64
undefined,06.asc,S047.png,search,0,27,0,0,w,8522,65
undefined,06.asc,S025.png,search,0,45,0,0,timeout,15005,66
undefined,06.asc,S033.png,search,0,37,0,0,w,12246,67
undefined,06.asc,S048.png,search,0,49,0,0,timeout,15004,68
undefined,06.asc,S032.png,search,0,53,0,0,timeout,15004,69
undefined,06.asc,F008.png,search,0,48,1,0,timeout,15005,70
undefined,06.asc,S039.png,search,0,47,1,0,timeout,15005,71
undefined,06.asc,F025.png,search,0,18,1,0,w,5510,72
undefined,06.asc,S016.png,search,0,48,2,0,timeout,15005,73
undefined,06.asc,S045.png,search,0,52,0,0,timeout,15004,74
undefined,06.asc,F007.png,search,0,52,0,0,timeout,15003,75
undefined,06.asc,S029.png,search,0,52,0,0,timeout,15004,76
undefined,06.asc,S043.png,search,0,50,1,0,timeout,15004,77
undefined,06.asc,F049.png,search,0,53,1,0,timeout,15004,78
undefined,06.asc,F018.png,search,0,49,1,0,timeout,15005,79
undefined,06.asc,S022.png,search,0,50,2,0,timeout,15004,80
undefined,06.asc,F033.png,search,0,26,0,0,;,8006,81
undefined,06.asc,F039.png,search,0,49,1,0,timeout,15005,82
undefined,06.asc,S014.png,search,0,52,1,0,timeout,15004,83
undefined,06.asc,F045.png,search,0,49,0,0,timeout,15004,84
undefined,06.asc,F043.png,search,0,14,1,0,w,8816,85
undefined,06.asc,S046.png,search,0,49,1,0,timeout,15004,86
undefined,06.asc,S028.png,search,0,52,0,0,timeout,15004,87
undefined,06.asc,S031.png,search,0,46,1,0,timeout,15006,88
undefined,06.asc,F036.png,search,0,53,2,0,timeout,15004,89
undefined,06.asc,F040.png,search,0,53,0,0,timeout,15005,90
undefined,06.asc,F034.png,search,0,48,0,0,timeout,15004,91
undefined,06.asc,F004.png,search,0,3,0,0,w,1390,92
undefined,06.asc,F041.png,search,0,47,1,0,timeout,15005,93
undefined,06.asc,S008.png,search,0,52,0,0,timeout,15004,94
undefined,06.asc,F031.png,search,0,47,2,0,timeout,15004,95
undefined,06.asc,S001.png,search,0,53,1,0,timeout,15004,96
undefined,06.asc,F019.png,search,0,53,0,0,timeout,15004,97
undefined,06.asc,F020.png,search,0,35,0,0,;,10919,98
undefined,06.asc,S037.png,search,0,48,2,0,timeout,15004,99
undefined,06.asc,F011.png,search,0,52,0,0,timeout,15006,100
undefined,06.asc,S049.png,search,0,15,0,0,;,5030,101
undefined,09.asc,P002.png,search,0,21,0,0,w,8038,0
undefined,09.asc,P001.png,search,0,37,0,0,timeout,15005,1
undefined,09.asc,F001.png,search,0,54,0,0,timeout,15005,2
undefined,09.asc,S040.png,search,0,55,0,0,timeout,15004,3
undefined,09.asc,S008.png,search,0,61,0,0,timeout,15004,4
undefined,09.asc,F020.png,search,0,20,0,0,;,6557,5
undefined,09.asc,S031.png,search,0,54,0,0,timeout,15005,6
undefined,09.asc,F016.png,search,0,42,0,0,w,14655,7
undefined,09.asc,F040.png,search,0,55,0,0,timeout,15003,8
undefined,09.asc,F037.png,search,0,58,0,0,timeout,15004,9
undefined,09.asc,F038.png,search,0,56,0,0,timeout,15004,10
undefined,09.asc,S049.png,search,0,28,0,0,;,7806,11
undefined,09.asc,S010.png,search,0,53,0,0,timeout,15003,12
undefined,09.asc,F023.png,search,0,49,0,0,timeout,15005,13
undefined,09.asc,S012.png,search,0,51,0,0,timeout,15005,14
undefined,09.asc,S035.png,search,0,24,0,0,;,7681,15
undefined,09.asc,S043.png,search,0,52,0,0,timeout,15004,16
undefined,09.asc,F049.png,search,0,55,0,0,timeout,15004,17
undefined,09.asc,F027.png,search,0,50,0,0,timeout,15003,18
undefined,09.asc,S044.png,search,0,27,0,0,;,8253,19
undefined,09.asc,F013.png,search,0,55,0,0,timeout,15005,20
undefined,09.asc,F026.png,search,0,50,0,0,timeout,15004,21
undefined,09.asc,S042.png,search,0,26,0,0,w,7911,22
undefined,09.asc,F046.png,search,0,53,0,0,timeout,15004,23
undefined,09.asc,S000.png,search,0,30,0,0,w,8933,24
undefined,09.asc,S013.png,search,0,50,0,0,timeout,15003,25
undefined,09.asc,S047.png,search,0,38,0,0,w,11534,26
undefined,09.asc,S017.png,search,0,52,0,0,timeout,15004,27
undefined,09.asc,S009.png,search,0,52,0,0,timeout,15004,28
undefined,09.asc,F032.png,search,0,54,0,0,timeout,15004,29
undefined,09.asc,S026.png,search,0,56,0,0,timeout,15004,30
undefined,09.asc,F011.png,search,0,56,0,0,timeout,15004,31
undefined,09.asc,F041.png,search,0,47,0,0,timeout,15004,32
undefined,09.asc,S041.png,search,0,55,0,0,timeout,15005,33
undefined,09.asc,S018.png,search,0,54,0,0,timeout,15004,34
undefined,09.asc,F034.png,search,0,30,0,0,;,9142,35
undefined,09.asc,F012.png,search,0,56,0,0,timeout,15004,36
undefined,09.asc,F025.png,search,0,27,0,0,w,8029,37
undefined,09.asc,F043.png,search,0,59,0,0,timeout,15004,38
undefined,09.asc,F024.png,search,0,49,0,0,timeout,15004,39
undefined,09.asc,F022.png,search,0,60,2,0,timeout,15005,40
undefined,09.asc,S011.png,search,0,50,0,0,timeout,15004,41
undefined,09.asc,S005.png,search,0,48,0,0,timeout,15005,42
undefined,09.asc,F005.png,search,0,50,0,0,timeout,15004,43
undefined,09.asc,S046.png,search,0,50,0,0,timeout,15004,44
undefined,09.asc,F000.png,search,0,52,0,0,timeout,15004,45
undefined,09.asc,F036.png,search,0,55,0,0,timeout,15003,46
undefined,09.asc,F002.png,search,0,16,0,0,;,4766,47
undefined,09.asc,S028.png,search,0,51,0,0,timeout,15004,48
undefined,09.asc,F042.png,search,0,62,0,0,timeout,15004,49
undefined,09.asc,S039.png,search,0,58,0,0,timeout,15003,50
undefined,09.asc,F021.png,search,0,5,0,0,;,2302,51
undefined,09.asc,F014.png,search,0,48,0,0,timeout,15005,52
undefined,09.asc,F035.png,search,0,55,0,0,timeout,15004,53
undefined,09.asc,S016.png,search,0,51,0,0,timeout,15004,54
undefined,09.asc,S027.png,search,0,50,0,0,timeout,15004,55
undefined,09.asc,F030.png,search,0,2,0,0,;,1850,56
undefined,09.asc,S001.png,search,0,52,0,0,timeout,15004,57
undefined,09.asc,F028.png,search,0,51,0,0,timeout,15004,58
undefined,09.asc,F045.png,search,0,53,0,0,timeout,15004,59
undefined,09.asc,S029.png,search,0,58,0,0,timeout,15005,60
undefined,09.asc,S022.png,search,0,52,0,0,timeout,15004,61
undefined,09.asc,F003.png,search,0,54,0,0,timeout,15004,62
undefined,09.asc,S024.png,search,0,50,0,0,timeout,15004,63
undefined,09.asc,S023.png,search,0,48,0,0,timeout,15004,64
undefined,09.asc,S034.png,search,0,54,0,0,timeout,15004,65
undefined,09.asc,F007.png,search,0,54,0,0,timeout,15005,66
undefined,09.asc,F006.png,search,0,54,0,0,timeout,15005,67
undefined,09.asc,F019.png,search,0,45,0,0,timeout,15004,68
undefined,09.asc,F008.png,search,0,44,0,0,timeout,15004,69
undefined,09.asc,F010.png,search,0,52,0,0,timeout,15004,70
undefined,09.asc,S045.png,search,0,49,0,0,timeout,15004,71
undefined,09.asc,S006.png,search,0,53,0,0,timeout,15004,72
undefined,09.asc,S048.png,search,0,59,0,0,timeout,15004,73
undefined,09.asc,S036.png,search,0,5,0,0,w,2318,74
undefined,09.asc,S004.png,search,0,38,0,0,;,12861,75
undefined,09.asc,F039.png,search,0,32,0,0,w,10422,76
undefined,09.asc,F009.png,search,0,26,0,0,w,7855,77
undefined,09.asc,F044.png,search,0,45,0,0,timeout,15004,78
undefined,09.asc,F004.png,search,0,3,0,0,w,2198,79
undefined,09.asc,S007.png,search,0,43,0,0,timeout,15005,80
undefined,09.asc,S038.png,search,0,54,0,0,timeout,15005,81
undefined,09.asc,S033.png,search,0,51,0,0,timeout,15005,82
undefined,09.asc,S020.png,search,0,48,0,0,timeout,15003,83
undefined,09.asc,F018.png,search,0,11,0,0,;,3477,84
undefined,09.asc,S025.png,search,0,53,0,0,timeout,15004,85
undefined,09.asc,S019.png,search,0,53,0,0,timeout,15005,86
undefined,09.asc,S002.png,search,0,3,0,0,w,1502,87
undefined,09.asc,S021.png,search,0,52,0,0,timeout,15004,88
undefined,09.asc,F048.png,search,0,54,0,0,timeout,15004,89
undefined,09.asc,F033.png,search,0,52,0,0,timeout,15004,90
undefined,09.asc,S003.png,search,0,50,0,0,timeout,15004,91
undefined,09.asc,F015.png,search,0,54,0,0,timeout,15004,92
undefined,09.asc,F017.png,search,0,47,0,0,timeout,15004,93
undefined,09.asc,S030.png,search,0,42,0,0,;,12318,94
undefined,09.asc,F029.png,search,0,49,0,0,timeout,15004,95
undefined,09.asc,F047.png,search,0,54,0,0,timeout,15005,96
undefined,09.asc,S032.png,search,0,54,0,0,timeout,15004,97
undefined,09.asc,S014.png,search,0,56,0,0,timeout,15004,98
undefined,09.asc,S015.png,search,0,53,0,0,timeout,15004,99
undefined,09.asc,F031.png,search,0,54,0,0,timeout,15004,100
undefined,09.asc,S037.png,search,0,53,0,0,timeout,15004,101
undefined,08.asc,P002.png,memory,0,48,1,0,timeout,15005,0
undefined,08.asc,P001.png,memory,0,49,1,0,timeout,15005,1
undefined,08.asc,S015.png,memory,0,45,0,0,timeout,15004,2
undefined,08.asc,S017.png,memory,0,42,0,0,timeout,15004,3
undefined,08.asc,S036.png,memory,0,50,0,0,timeout,15004,4
undefined,08.asc,S000.png,memory,0,47,2,0,timeout,15004,5
undefined,08.asc,S021.png,memory,0,48,0,0,timeout,15004,6
undefined,08.asc,S003.png,memory,0,47,0,0,timeout,15004,7
undefined,08.asc,F026.png,memory,0,49,0,0,timeout,15004,8
undefined,08.asc,F035.png,memory,0,40,0,0,timeout,15004,9
undefined,08.asc,S048.png,memory,0,52,0,0,timeout,15004,10
undefined,08.asc,F019.png,memory,0,49,0,0,timeout,15004,11
undefined,08.asc,F000.png,memory,0,42,0,0,timeout,15004,12
undefined,08.asc,F021.png,memory,0,43,1,0,timeout,15004,13
undefined,08.asc,S046.png,memory,0,47,0,0,timeout,15003,14
undefined,08.asc,F032.png,memory,0,45,0,0,timeout,15004,15
undefined,08.asc,S032.png,memory,0,51,0,0,timeout,15004,16
undefined,08.asc,F037.png,memory,0,29,0,0,timeout,15004,17
undefined,08.asc,S008.png,memory,0,45,0,0,timeout,15004,18
undefined,08.asc,F004.png,memory,0,44,0,0,timeout,15005,19
undefined,08.asc,S034.png,memory,0,41,0,0,timeout,15004,20
undefined,08.asc,F023.png,memory,0,43,0,0,timeout,15004,21
undefined,08.asc,S038.png,memory,0,40,0,0,timeout,15004,22
undefined,08.asc,S004.png,memory,0,41,0,0,timeout,15004,23
undefined,08.asc,F006.png,memory,0,38,0,0,timeout,15004,24
undefined,08.asc,F030.png,memory,0,35,2,0,timeout,15006,25
undefined,08.asc,S029.png,memory,0,50,0,0,timeout,15004,26
undefined,08.asc,S020.png,memory,0,41,0,0,timeout,15004,27
undefined,08.asc,F027.png,memory,0,44,0,0,timeout,15004,28
undefined,08.asc,S033.png,memory,0,44,0,0,timeout,15004,29
undefined,08.asc,F042.png,memory,0,42,0,0,timeout,15004,30
undefined,08.asc,S043.png,memory,0,45,0,0,timeout,15004,31
undefined,08.asc,S016.png,memory,0,44,0,0,timeout,15004,32
undefined,08.asc,F048.png,memory,0,35,0,0,timeout,15005,33
undefined,08.asc,S037.png,memory,0,36,0,0,timeout,15005,34
undefined,08.asc,F041.png,memory,0,49,0,0,timeout,15004,35
undefined,08.asc,F012.png,memory,0,50,0,0,timeout,15004,36
undefined,08.asc,S026.png,memory,0,50,0,0,timeout,15004,37
undefined,08.asc,F044.png,memory,0,43,0,0,timeout,15004,38
undefined,08.asc,S047.png,memory,0,40,0,0,timeout,15004,39
undefined,08.asc,F029.png,memory,0,44,0,0,timeout,15004,40
undefined,08.asc,S024.png,memory,0,33,0,0,timeout,15003,41
undefined,08.asc,F002.png,memory,0,50,0,0,timeout,15004,42
undefined,08.asc,S010.png,memory,0,42,0,0,timeout,15004,43
undefined,08.asc,S001.png,memory,0,35,0,0,timeout,15004,44
undefined,08.asc,F013.png,memory,0,45,0,0,timeout,15004,45
undefined,08.asc,F024.png,memory,0,44,0,0,timeout,15004,46
undefined,08.asc,F022.png,memory,0,45,0,0,timeout,15004,47
undefined,08.asc,F011.png,memory,0,43,0,0,timeout,15004,48
undefined,08.asc,F025.png,memory,0,41,0,0,timeout,15005,49
undefined,08.asc,S045.png,memory,0,48,0,0,timeout,15004,50
undefined,08.asc,S006.png,memory,0,44,0,0,timeout,15004,51
undefined,08.asc,F036.png,memory,0,45,0,0,timeout,15005,52
undefined,08.asc,F043.png,memory,0,58,0,0,timeout,15004,53
undefined,08.asc,S027.png,memory,0,43,0,0,timeout,15004,54
undefined,08.asc,S041.png,memory,0,42,0,0,timeout,15004,55
undefined,08.asc,F049.png,memory,0,47,0,0,timeout,15004,56
undefined,08.asc,S011.png,memory,0,32,0,0,timeout,15004,57
undefined,08.asc,F031.png,memory,0,44,0,0,timeout,15004,58
undefined,08.asc,F017.png,memory,0,43,0,0,timeout,15004,59
undefined,08.asc,F038.png,memory,0,46,0,0,timeout,15004,60
undefined,08.asc,F014.png,memory,0,47,0,0,timeout,15004,61
undefined,08.asc,F003.png,memory,0,35,0,0,timeout,15004,62
undefined,08.asc,S049.png,memory,0,43,0,0,timeout,15004,63
undefined,08.asc,S023.png,memory,0,40,0,0,timeout,15004,64
undefined,08.asc,S035.png,memory,0,47,0,0,timeout,15004,65
undefined,08.asc,S040.png,memory,0,43,0,0,timeout,15003,66
undefined,08.asc,F007.png,memory,0,48,0,0,timeout,15004,67
undefined,08.asc,F028.png,memory,0,47,0,0,timeout,15004,68
undefined,08.asc,F005.png,memory,0,48,0,0,timeout,15004,69
undefined,08.asc,S013.png,memory,0,37,1,0,timeout,15004,70
undefined,08.asc,S042.png,memory,0,47,0,0,timeout,15004,71
undefined,08.asc,S039.png,memory,0,44,0,0,timeout,15004,72
undefined,08.asc,F033.png,memory,0,35,1,0,timeout,15005,73
undefined,08.asc,F016.png,memory,0,41,0,0,timeout,15004,74
undefined,08.asc,S007.png,memory,0,48,2,0,timeout,15004,75
undefined,08.asc,S044.png,memory,0,42,0,0,timeout,15004,76
undefined,08.asc,S030.png,memory,0,44,0,0,timeout,15004,77
undefined,08.asc,S019.png,memory,0,47,0,0,timeout,15004,78
undefined,08.asc,F018.png,memory,0,44,1,0,timeout,15004,79
undefined,08.asc,S002.png,memory,0,31,0,0,timeout,15006,80
undefined,08.asc,F009.png,memory,0,45,0,0,timeout,15004,81
undefined,08.asc,S031.png,memory,0,34,0,0,timeout,15005,82
undefined,08.asc,S028.png,memory,0,40,0,0,timeout,15004,83
undefined,08.asc,F015.png,memory,0,45,0,0,timeout,15005,84
undefined,08.asc,F047.png,memory,0,40,0,0,timeout,15004,85
undefined,08.asc,F001.png,memory,0,44,0,0,timeout,15005,86
undefined,08.asc,F045.png,memory,0,43,0,0,timeout,15004,87
undefined,08.asc,F010.png,memory,0,41,0,0,timeout,15004,88
undefined,08.asc,S022.png,memory,0,44,0,0,timeout,15004,89
undefined,08.asc,F040.png,memory,0,38,0,0,timeout,15004,90
undefined,08.asc,S014.png,memory,0,48,1,0,timeout,15003,91
undefined,08.asc,F039.png,memory,0,47,0,0,timeout,15004,92
undefined,08.asc,F046.png,memory,0,36,2,0,timeout,15005,93
undefined,08.asc,F008.png,memory,0,33,0,0,timeout,15004,94
undefined,08.asc,S012.png,memory,0,49,1,0,timeout,15004,95
undefined,08.asc,F034.png,memory,0,46,0,0,timeout,15004,96
undefined,08.asc,S018.png,memory,0,54,0,0,timeout,15004,97
undefined,08.asc,F020.png,memory,0,38,0,0,timeout,15004,98
undefined,08.asc,S005.png,memory,0,45,0,0,timeout,15004,99
undefined,08.asc,S025.png,memory,0,42,0,0,timeout,15004,100
undefined,08.asc,S009.png,memory,0,49,0,0,timeout,15005,101
undefined,14.asc,P002.png,memory,0,49,8,0,timeout,15005,0
undefined,14.asc,P001.png,memory,0,45,9,0,timeout,15004,1
undefined,14.asc,S038.png,memory,0,36,6,0,timeout,15004,2
undefined,14.asc,F001.png,memory,0,41,3,0,timeout,15004,3
undefined,14.asc,S033.png,memory,0,34,5,0,timeout,15005,4
undefined,14.asc,F008.png,memory,0,36,3,0,timeout,15004,5
undefined,14.asc,S025.png,memory,0,47,5,0,timeout,15004,6
undefined,14.asc,F021.png,memory,0,36,4,0,timeout,15005,7
undefined,14.asc,F049.png,memory,0,32,4,0,timeout,15003,8
undefined,14.asc,S008.png,memory,0,36,6,0,timeout,15004,9
undefined,14.asc,F017.png,memory,0,43,5,0,timeout,15004,10
undefined,14.asc,S028.png,memory,0,35,4,0,timeout,15004,11
undefined,14.asc,F012.png,memory,0,39,5,0,timeout,15004,12
undefined,14.asc,F016.png,memory,0,45,5,0,timeout,15005,13
undefined,14.asc,S021.png,memory,0,34,3,0,timeout,15004,14
undefined,14.asc,S003.png,memory,0,34,4,0,timeout,15004,15
undefined,14.asc,F003.png,memory,0,46,6,0,timeout,15004,16
undefined,14.asc,F005.png,memory,0,41,5,0,timeout,15005,17
undefined,14.asc,S019.png,memory,0,39,5,0,timeout,15004,18
undefined,14.asc,F042.png,memory,0,36,5,0,timeout,15004,19
undefined,14.asc,S010.png,memory,0,42,4,0,timeout,15004,20
undefined,14.asc,S043.png,memory,0,40,4,0,timeout,15004,21
undefined,14.asc,S004.png,memory,0,37,3,0,timeout,15005,22
undefined,14.asc,S022.png,memory,0,37,8,0,timeout,15005,23
undefined,14.asc,S016.png,memory,0,40,6,0,timeout,15004,24
undefined,14.asc,F019.png,memory,0,33,3,0,timeout,15004,25
undefined,14.asc,F046.png,memory,0,36,4,0,timeout,15003,26
undefined,14.asc,S011.png,memory,0,37,5,0,timeout,15004,27
undefined,14.asc,F015.png,memory,0,32,5,0,timeout,15003,28
undefined,14.asc,F022.png,memory,0,27,5,0,timeout,15004,29
undefined,14.asc,F020.png,memory,0,39,5,0,timeout,15005,30
undefined,14.asc,S020.png,memory,0,38,6,0,timeout,15004,31
undefined,14.asc,F024.png,memory,0,32,3,0,timeout,15004,32
undefined,14.asc,S001.png,memory,0,39,4,0,timeout,15004,33
undefined,14.asc,S026.png,memory,0,44,11,0,timeout,15003,34
undefined,14.asc,S027.png,memory,0,38,3,0,timeout,15004,35
undefined,14.asc,F036.png,memory,0,40,4,0,timeout,15004,36
undefined,14.asc,S040.png,memory,0,35,4,0,timeout,15004,37
undefined,14.asc,S018.png,memory,0,45,4,0,timeout,15004,38
undefined,14.asc,S014.png,memory,0,37,5,0,timeout,15004,39
undefined,14.asc,F023.png,memory,0,30,7,0,timeout,15005,40
undefined,14.asc,S029.png,memory,0,36,4,0,timeout,15005,41
undefined,14.asc,S030.png,memory,0,42,5,0,timeout,15003,42
undefined,14.asc,S042.png,memory,0,39,5,0,timeout,15004,43
undefined,14.asc,S006.png,memory,0,38,6,0,timeout,15004,44
undefined,14.asc,F002.png,memory,0,36,6,0,timeout,15004,45
undefined,14.asc,S013.png,memory,0,36,4,0,timeout,15004,46
undefined,14.asc,S039.png,memory,0,40,6,0,timeout,15004,47
undefined,14.asc,F007.png,memory,0,34,6,0,timeout,15005,48
undefined,14.asc,S045.png,memory,0,39,5,0,timeout,15004,49
undefined,14.asc,S012.png,memory,0,44,5,0,timeout,15004,50
undefined,14.asc,F030.png,memory,0,33,5,0,timeout,15003,51
undefined,14.asc,F013.png,memory,0,36,4,0,timeout,15004,52
undefined,14.asc,S002.png,memory,0,40,4,0,timeout,15004,53
undefined,14.asc,S032.png,memory,0,39,4,0,timeout,15004,54
undefined,14.asc,F033.png,memory,0,45,8,0,timeout,15004,55
undefined,14.asc,S024.png,memory,0,35,7,0,timeout,15005,56
undefined,14.asc,F010.png,memory,0,41,6,0,timeout,15004,57
undefined,14.asc,F045.png,memory,0,44,4,0,timeout,15004,58
undefined,14.asc,S015.png,memory,0,37,7,0,timeout,15005,59
undefined,14.asc,F028.png,memory,0,46,8,0,timeout,15004,60
undefined,14.asc,F048.png,memory,0,32,4,0,timeout,15004,61
undefined,14.asc,S005.png,memory,0,47,6,0,timeout,15004,62
undefined,14.asc,F040.png,memory,0,37,4,0,timeout,15004,63
undefined,14.asc,F039.png,memory,0,33,6,0,timeout,15004,64
undefined,14.asc,F029.png,memory,0,35,6,0,timeout,15003,65
undefined,14.asc,S000.png,memory,0,44,4,0,timeout,15003,66
undefined,14.asc,F026.png,memory,0,37,6,0,timeout,15004,67
undefined,14.asc,S048.png,memory,0,36,7,0,timeout,15003,68
undefined,14.asc,S007.png,memory,0,33,8,0,timeout,15004,69
undefined,14.asc,S035.png,memory,0,43,6,0,timeout,15004,70
undefined,14.asc,F038.png,memory,0,35,8,0,timeout,15004,71
undefined,14.asc,F025.png,memory,0,40,5,0,timeout,15005,72
undefined,14.asc,F035.png,memory,0,42,7,0,timeout,15004,73
undefined,14.asc,S049.png,memory,0,39,4,0,timeout,15004,74
undefined,14.asc,F009.png,memory,0,31,4,0,timeout,15004,75
undefined,14.asc,F014.png,memory,0,33,4,0,timeout,15004,76
undefined,14.asc,S037.png,memory,0,34,6,0,timeout,15005,77
undefined,14.asc,F041.png,memory,0,40,7,0,timeout,15003,78
undefined,14.asc,S041.png,memory,0,37,5,0,timeout,15005,79
undefined,14.asc,F037.png,memory,0,40,9,0,timeout,15004,80
undefined,14.asc,S034.png,memory,0,38,5,0,timeout,15005,81
undefined,14.asc,F027.png,memory,0,37,5,0,timeout,15003,82
undefined,14.asc,S036.png,memory,0,45,3,0,timeout,15004,83
undefined,14.asc,F011.png,memory,0,42,5,0,timeout,15005,84
undefined,14.asc,F031.png,memory,0,38,7,0,timeout,15004,85
undefined,14.asc,F032.png,memory,0,42,5,0,timeout,15004,86
undefined,14.asc,F034.png,memory,0,27,7,0,timeout,15004,87
undefined,14.asc,S047.png,memory,0,34,6,0,timeout,15005,88
undefined,14.asc,S044.png,memory,0,32,5,0,timeout,15003,89
undefined,14.asc,F000.png,memory,0,34,5,0,timeout,15004,90
undefined,14.asc,F006.png,memory,0,28,6,0,timeout,15005,91
undefined,14.asc,F004.png,memory,0,35,4,0,timeout,15005,92
undefined,14.asc,S031.png,memory,0,33,5,0,timeout,15004,93
undefined,14.asc,F047.png,memory,0,41,4,0,timeout,15004,94
undefined,14.asc,F018.png,memory,0,38,6,0,timeout,15003,95
undefined,14.asc,F044.png,memory,0,38,7,0,timeout,15004,96
undefined,14.asc,S017.png,memory,0,38,6,0,timeout,15004,97
undefined,14.asc,S009.png,memory,0,42,5,0,timeout,15005,98
undefined,14.asc,S046.png,memory,0,34,6,0,timeout,15004,99
undefined,14.asc,F043.png,memory,0,32,8,0,timeout,15003,100
undefined,14.asc,S023.png,memory,0,47,6,0,timeout,15005,101
undefined,01.asc,P002.png,free,0,30,0,0,timeout,15005,0
undefined,01.asc,P001.png,free,0,32,3,0,timeout,15005,1
undefined,01.asc,F024.png,free,0,31,2,0,timeout,15004,2
undefined,01.asc,F030.png,free,0,39,1,0,timeout,15004,3
undefined,01.asc,F028.png,free,0,40,1,0,timeout,15004,4
undefined,01.asc,S000.png,free,0,35,1,0,timeout,15004,5
undefined,01.asc,S018.png,free,0,44,1,0,timeout,15004,6
undefined,01.asc,S028.png,free,0,36,3,0,timeout,15004,7
undefined,01.asc,S037.png,free,0,32,1,0,timeout,15004,8
undefined,01.asc,S029.png,free,0,46,1,0,timeout,15005,9
undefined,01.asc,F032.png,free,0,39,3,0,timeout,15005,10
undefined,01.asc,F013.png,free,0,34,1,0,timeout,15004,11
undefined,01.asc,S047.png,free,0,32,1,0,timeout,15004,12
undefined,01.asc,F021.png,free,0,32,3,0,timeout,15004,13
undefined,01.asc,S002.png,free,0,40,1,0,timeout,15004,14
undefined,01.asc,S027.png,free,0,39,4,0,timeout,15003,15
undefined,01.asc,F022.png,free,0,36,4,0,timeout,15004,16
undefined,01.asc,S013.png,free,0,34,1,0,timeout,15004,17
undefined,01.asc,S039.png,free,0,38,3,0,timeout,15005,18
undefined,01.asc,S025.png,free,0,43,5,0,timeout,15004,19
undefined,01.asc,F003.png,free,0,35,5,0,timeout,15004,20
undefined,01.asc,S046.png,free,0,35,5,0,timeout,15003,21
undefined,01.asc,F002.png,free,0,44,2,0,timeout,15005,22
undefined,01.asc,S016.png,free,0,31,9,0,timeout,15005,23
undefined,01.asc,S001.png,free,0,43,3,0,timeout,15004,24
undefined,01.asc,S048.png,free,0,42,7,0,timeout,15004,25
undefined,01.asc,S041.png,free,0,33,3,0,timeout,15004,26
undefined,01.asc,S026.png,free,0,41,3,0,timeout,15004,27
undefined,01.asc,S003.png,free,0,35,4,0,timeout,15005,28
undefined,01.asc,F010.png,free,0,38,6,0,timeout,15004,29
undefined,01.asc,F049.png,free,0,44,2,0,timeout,15005,30
undefined,01.asc,F044.png,free,0,34,6,0,timeout,15005,31
undefined,01.asc,S011.png,free,0,31,2,0,timeout,15004,32
undefined,01.asc,F039.png,free,0,46,5,0,timeout,15005,33
undefined,01.asc,S019.png,free,0,30,1,0,timeout,15004,34
undefined,01.asc,F045.png,free,0,41,3,0,timeout,15004,35
undefined,01.asc,F005.png,free,0,41,3,0,timeout,15004,36
undefined,01.asc,S008.png,free,0,45,1,0,timeout,15005,37
undefined,01.asc,S040.png,free,0,26,5,0,timeout,15004,38
undefined,01.asc,S043.png,free,0,47,2,0,timeout,15004,39
undefined,01.asc,S042.png,free,0,32,4,0,timeout,15004,40
undefined,01.asc,F019.png,free,0,39,6,0,timeout,15005,41
undefined,01.asc,F011.png,free,0,48,4,0,timeout,15004,42
undefined,01.asc,S009.png,free,0,45,4,0,timeout,15005,43
undefined,01.asc,F009.png,free,0,45,4,0,timeout,15004,44
undefined,01.asc,S005.png,free,0,47,6,0,timeout,15006,45
undefined,01.asc,S021.png,free,0,35,7,0,timeout,15004,46
undefined,01.asc,F033.png,free,0,41,8,0,timeout,15004,47
undefined,01.asc,F015.png,free,0,44,8,0,timeout,15004,48
undefined,01.asc,S014.png,free,0,44,6,0,timeout,15005,49
undefined,01.asc,F026.png,free,0,45,4,0,timeout,15005,50
undefined,01.asc,F047.png,free,0,37,6,0,timeout,15005,51
undefined,01.asc,F017.png,free,0,30,3,0,timeout,15003,52
undefined,01.asc,F043.png,free,0,37,8,0,timeout,15004,53
undefined,01.asc,F046.png,free,0,41,4,0,timeout,15005,54
undefined,01.asc,F004.png,free,0,37,6,0,timeout,15004,55
undefined,01.asc,F000.png,free,0,45,6,0,timeout,15005,56
undefined,01.asc,F016.png,free,0,38,4,0,timeout,15004,57
undefined,01.asc,S006.png,free,0,33,6,0,timeout,15004,58
undefined,01.asc,S023.png,free,0,35,5,0,timeout,15005,59
undefined,01.asc,S031.png,free,0,35,9,0,timeout,15004,60
undefined,01.asc,S015.png,free,0,41,4,0,timeout,15003,61
undefined,01.asc,S032.png,free,0,34,5,0,timeout,15003,62
undefined,01.asc,S036.png,free,0,34,7,0,timeout,15004,63
undefined,01.asc,F035.png,free,0,43,9,0,timeout,15004,64
undefined,01.asc,F018.png,free,0,44,10,0,timeout,15004,65
